0.206963300889426,0.0752005683697703
0.724520306856971,0.589102379922289
0.819305359946909,0.674242070575373
0.926471637376764,0.588013412658126
0.514119991814143,0.533702257256621
0.193143288141933,0.472616371195739
0.602900907521622,0.32381119585237
0.198180187967336,0.430986087686128
0.410392575176234,0.764897800510776
0.85307481422537,0.996462675076854
0.429081790557031,0.265018285144099
0.925658579314925,0.792067001328556
0.373077718311826,0.134609260492325
0.698246369162013,0.0355361484202162
0.588625421185045,0.453946488913241
0.100866143550775,0.562977064850486
0.412395000208901,0.230882795329875
0.924708227033502,0.144762424745718
0.0555504735405636,0.677095829206699
0.384047546003501,0.354070510682812
0.240640116346963,0.510472306979145
0.227808606940135,0.694706652140736
0.357120387132325,0.595292948344732
0.924102561054751,0.506110755115878
0.502498346328144,0.776399255277813
0.803237639785716,0.685202743605319
0.350272034640837,0.319493640474063
0.458682510872841,0.832142882335474
0.951096662625773,0.660821562164636
0.132983376216182,0.58706822058993
0.0703072409946732,0.0190784299669665
0.706081441736291,0.836950030872697
0.931702775674971,0.113997864648988
0.108900913968859,0.84042044696273
0.651696841769168,0.337496725855252
0.146062140347686,0.429435629479966
0.693962928564284,0.793778670348512
0.62561362265368,0.14156748123215
0.0437233988696382,0.608101843262703
0.797923826673112,0.930628822268718
0.986210699083828,0.63644376192001
0.436744819062915,0.0477706574946866
0.344748854345864,0.698346125142574
0.0488061184240225,0.257109528349725
0.225202909375981,0.69090150378119
0.581012918730146,0.363179771180166
0.601375338264139,0.541884227343648
0.25251840447237,0.222141917491138
0.654341659587006,0.905487329016586
0.0600955956355986,0.373541166741193
0.940506090100758,0.0788164973630092
0.0925305777674283,0.0309299369336496
0.333977931176734,0.626900804567717
0.651049642981125,0.936996636793824
0.503910776363358,0.319935295747151
0.530925140628448,0.74517472806789
0.379123730790155,0.288928404611631
0.768907412838519,0.124354043910244
0.282511265779884,0.514080993552528
0.649272738826965,0.38751186915977
0.922183822379736,0.978609763754846
0.330671885619597,0.291817737857962
0.8134391296668,0.592342563565038
0.787635595388448,0.571356443653253
0.124322479444047,0.615855992133189
0.157387547750491,0.560914262096457
0.414998271586948,0.279859395181155
0.687332798473363,0.151849633345938
0.657703905050132,0.733012505524816
0.679977496766688,0.0396985204005581
0.00938667700924689,0.80162230631508
0.128609573532336,0.406416889727256
0.763906381329514,0.8300114375863
